stock_number,stock_name,cur_value,max_value,min_value,mid_value,avg_value,last_down_count
000001,平安银行,,,,,,
000002,万  科Ａ,26.76,34.599998474121094,26.110000610351562,,,0
000004,国华网安,15.63,20.399999618530273,14.8100004196167,,,0
000006,深振业Ａ,5.26,5.75,4.699999809265137,,,0
000008,神州高铁,2.27,2.4600000381469727,2.1500000953674316,,,0
000009,中国宝安,9.8,9.979999542236328,10.029999732971191,,,0
000010,美丽生态,4.09,5.0,3.509999990463257,,,1
000011,深物业A,12.19,17.0,10.199999809265137,,,0
000012,南  玻Ａ,9.06,9.90999984741211,5.739999771118164,,,0
000014,沙河股份,7.82,8.739999771118164,7.199999809265137,,,0
000016,深康佳Ａ,6.48,6.809999942779541,5.889999866485596,,,0
000019,深粮控股,7.34,8.020000457763672,5.849999904632568,,,1
000020,深华发Ａ,9.1,9.600000381469727,7.900000095367432,,,0
000021,深科技,17.72,23.010000228881836,16.0,,,0
000023,深天地Ａ,15.32,18.110000610351562,14.199999809265137,,,6
000025,特  力Ａ,14.64,16.959999084472656,13.630000114440918,,,0
000026,飞亚达,14.98,17.0,11.199999809265137,,,1
000027,深圳能源,10.39,9.949999809265137,10.0,,,2
000028,国药一致,40.79,44.08000183105469,36.66999816894531,,,0
000029,深深房Ａ,7.4,8.630000114440918,5.980000019073486,,,1
000030,富奥股份,6.84,8.140000343322754,6.110000133514404,,,1
000031,大悦城,3.88,4.400000095367432,3.490000009536743,,,0
000032,深桑达Ａ,20.14,25.6200008392334,17.350000381469727,,,0
000034,神州数码,17.76,19.149999618530273,16.31999969482422,,,0
000035,中国天楹,4.75,5.039999961853027,3.559999942779541,,,0
000036,华联控股,3.7,4.170000076293945,3.5399999618530273,,,0
000037,深南电A,9.52,9.979999542236328,10.050000190734863,,,1
000038,深大通,12.1,9.890000343322754,10.010000228881836,,,2
000039,中集集团,15.88,17.270000457763672,13.010000228881836,,,0
000040,东旭蓝天,2.65,3.4000000953674316,2.180000066757202,,,1
000042,中洲控股,8.67,9.399999618530273,8.1899995803833,,,0
000045,深纺织Ａ,8.55,9.180000305175781,6.619999885559082,,,1
000046,泛海控股,2.7,3.1500000953674316,2.5999999046325684,,,7
000048,京基智农,20.28,23.692306518554688,17.930768966674805,,,0
000049,德赛电池,42.27,54.082759857177734,41.130001068115234,,,0
000050,深天马Ａ,13.72,16.520000457763672,13.359999656677246,,,0
000055,方大集团,4.34,5.130000114440918,3.9200000762939453,,,0
000056,皇庭国际,4.0,4.760000228881836,2.2899999618530273,,,1
000058,深 赛 格,5.44,6.96999979019165,5.230000019073486,,,0
000059,华锦股份,7.57,8.220000267028809,4.800000190734863,,,2
000060,中金岭南,4.84,5.420000076293945,3.9800000190734863,,,0
000061,农 产 品,5.76,6.659999847412109,5.239999771118164,,,0
000062,深圳华强,16.34,17.979999542236328,10.84000015258789,,,3
000063,中兴通讯,29.9,33.34000015258789,27.68000030517578,,,0
000065,北方国际,7.94,9.539999961853027,10.119999885559082,,,0
000066,中国长城,15.65,17.899999618530273,11.239999771118164,,,0
000068,华控赛格,2.64,3.0199999809265137,2.4000000953674316,,,2
000069,华侨城Ａ,8.65,9.970000267028809,10.020000457763672,,,0
000070,特发信息,7.5,7.929999828338623,6.730000019073486,,,0
000078,海王生物,3.48,3.799999952316284,2.9600000381469727,,,0
000088,盐 田 港,5.53,6.349999904632568,5.159999847412109,,,0
000089,深圳机场,8.13,9.109999656677246,7.300000190734863,,,0
000090,天健集团,6.19,6.630000114440918,5.519999980926514,,,0
000096,广聚能源,9.31,9.970000267028809,10.25,,,0
000099,中信海直,6.57,7.179999828338623,5.980000019073486,,,0
000100,TCL科技,8.31,9.989999771118164,8.149999618530273,,,0
000150,宜华健康,5.28,6.130000114440918,1.9900000095367432,,,0
000151,中成股份,7.67,9.670000076293945,10.260000228881836,,,1
000153,丰原药业,8.64,8.640000343322754,6.320000171661377,,,0
000155,川能动力,15.18,17.0,10.329999923706055,,,2
000156,华数传媒,7.69,8.819999694824219,7.5,,,0
000157,中联重科,10.69,15.850000381469727,10.3100004196167,,,0
000158,常山北明,8.78,8.979999542236328,4.739999771118164,,,0
000159,国际实业,6.53,6.800000190734863,4.78000020980835,,,1
000166,申万宏源,4.78,4.920000076293945,4.460000038146973,,,0
000301,东方盛虹,17.8,18.479999542236328,11.609999656677246,,,1
000333,美的集团,83.27,98.5999984741211,101.5,,,0
000338,潍柴动力,17.45,26.260000228881836,16.649999618530273,,,0
000400,许继电气,13.64,16.329999923706055,12.979999542236328,,,0
000401,冀东水泥,14.13,16.889999389648438,13.75,,,0
000402,金 融 街,7.38,8.09000015258789,5.800000190734863,,,1
000403,派林生物,36.29,50.209999084472656,34.11000061035156,,,0
000404,长虹华意,4.01,4.679999828338623,3.799999952316284,,,0
000407,胜利股份,4.26,4.599999904632568,3.8299999237060547,,,1
000408,藏格控股,19.0,9.800000190734863,10.109999656677246,,,0
000409,云鼎科技,4.82,5.5,3.8299999237060547,,,2
000411,英特集团,14.72,16.799999237060547,12.15999984741211,,,0
000413,东旭光电,1.97,2.259999990463257,1.7100000381469727,,,1
000415,渤海租赁,2.25,2.380000114440918,1.840000033378601,,,0
000416,民生控股,4.38,5.179999828338623,4.0,,,0
000417,合肥百货,4.94,5.309999942779541,4.25,,,0
000419,通程控股,4.46,5.28000020980835,3.990000009536743,,,0
000420,吉林化纤,3.21,3.4200000762939453,1.9700000286102295,,,3
000421,南京公用,5.38,7.150000095367432,4.75,,,1
000423,东阿阿胶,35.0,43.970001220703125,32.560001373291016,,,0
000425,徐工机械,6.75,8.229999542236328,5.940000057220459,,,1
000426,兴业矿业,7.65,8.899999618530273,6.070000171661377,,,1
000428,华天酒店,2.97,3.740000009536743,2.3299999237060547,,,3
000429,粤高速Ａ,7.17,7.579999923706055,5.949999809265137,,,0
000430,张家界,5.3,6.860000133514404,4.460000038146973,,,0
000488,晨鸣纸业,10.38,9.970000267028809,10.039999961853027,,,1
000498,山东路桥,4.92,6.349999904632568,4.880000114440918,,,1
000501,鄂武商Ａ,11.94,13.220000267028809,10.380000114440918,,,0
000503,国新健康,8.48,9.210000038146973,6.570000171661377,,,1
000504,南华生物,18.69,19.190000534057617,11.5,,,0
000505,京粮控股,7.4,8.800000190734863,6.599999904632568,,,1
000506,中润资源,2.21,2.450000047683716,2.0,,,1
000507,珠海港,6.13,6.400000095367432,5.03000020980835,,,1
000510,新金路,5.15,5.559999942779541,3.880000114440918,,,1
000513,丽珠集团,49.15,57.5,34.65999984741211,,,0
000514,渝 开 发,3.45,3.740000009536743,3.259999990463257,,,0
000516,国际医学,18.7,19.329999923706055,10.050000190734863,,,1
000517,荣安地产,2.76,3.390000104904175,2.5799999237060547,,,0
000518,四环生物,3.96,4.539999961853027,3.8499999046325684,,,0
000519,中兵红箭,12.32,9.800000190734863,10.550000190734863,,,0
000520,长航凤凰,3.2,3.5,2.9200000762939453,,,2
000521,长虹美菱,3.77,4.190000057220459,3.200000047683716,,,0
000524,岭南控股,7.48,9.149999618530273,6.550000190734863,,,0
000526,学大教育,29.86,49.20000076293945,29.040000915527344,,,5
000528,柳    工,8.81,9.989999771118164,10.119999885559082,,,0
000529,广弘控股,5.82,6.550000190734863,5.5,,,0
000530,冰山冷热,3.9,4.610000133514404,3.369999885559082,,,0
000531,穗恒运Ａ,8.35,9.949999809265137,10.199999809265137,,,0
000532,华金资本,12.02,9.829999923706055,10.0,,,1
000533,顺钠股份,2.94,3.630000114440918,2.609999895095825,,,1
000534,万泽股份,13.3,13.869999885559082,11.850000381469727,,,0
000536,华映科技,2.77,3.25,2.4700000286102295,,,1
000537,广宇发展,5.55,6.199999809265137,5.210000038146973,,,0
000538,云南白药,115.0,163.27999877929688,100.37000274658203,,,0
000539,粤电力Ａ,3.82,4.619999885559082,3.440000057220459,,,0
000540,中天金融,2.97,3.2300000190734863,2.5899999141693115,,,0
000541,佛山照明,5.84,6.800000190734863,5.650000095367432,,,0
000543,皖能电力,3.95,4.820000171661377,3.640000104904175,,,0
000544,中原环保,6.38,7.340000152587891,5.659999847412109,,,1
000545,金浦钛业,3.44,3.9200000762939453,2.25,,,0
000546,金圆股份,7.4,8.050000190734863,6.400000095367432,,,1
000547,航天发展,18.5,21.799999237060547,16.200000762939453,,,0
000548,湖南投资,3.94,4.400000095367432,3.5299999713897705,,,0
000550,江铃汽车,22.72,30.1299991607666,18.299999237060547,,,0
000551,创元科技,8.22,9.600000381469727,7.460000038146973,,,0
000552,靖远煤电,3.01,3.4800000190734863,2.450000047683716,,,0
000553,安道麦A,8.71,9.770000457763672,8.130000114440918,,,0
000554,泰山石油,4.75,5.059999942779541,4.010000228881836,,,0
000555,神州信息,14.28,15.350000381469727,12.600000381469727,,,0
000557,西部创业,3.57,4.610000133514404,3.559999942779541,,,2
000558,莱茵体育,3.05,3.430000066757202,2.5899999141693115,,,2
000559,万向钱潮,4.96,5.639999866485596,4.420000076293945,,,0
000560,我爱我家,4.23,4.570000171661377,3.5799999237060547,,,0
000561,烽火电子,6.38,6.840000152587891,6.019999980926514,,,0
000563,陕国投Ａ,3.36,3.5799999237060547,3.140000104904175,,,0
000565,渝三峡Ａ,5.76,6.800000190734863,3.859999895095825,,,0
000566,海南海药,6.13,7.480000019073486,5.559999942779541,,,1
000567,海德股份,10.03,9.989999771118164,10.199999809265137,,,0
000568,泸州老窖,284.04,327.6600036621094,182.1199951171875,,,0
000570,苏常柴Ａ,5.5,6.28000020980835,4.610000133514404,,,1
000572,海马汽车,,,,,,
000573,粤宏远Ａ,3.13,3.4000000953674316,2.3299999237060547,,,0
000576,甘化科工,11.18,9.880000114440918,10.010000228881836,,,0
000581,威孚高科,23.76,25.75,22.6299991607666,,,0
000582,北部湾港,8.69,9.979999542236328,10.0,,,3
000584,哈工智能,7.51,9.289999961853027,6.389999866485596,,,0
000586,汇源通信,6.96,7.789999961853027,5.96999979019165,,,0
000589,贵州轮胎,6.19,8.430000305175781,5.929999828338623,,,0
000590,启迪药业,8.71,9.300000190734863,6.909999847412109,,,0
000591,太阳能,6.78,8.300000190734863,5.420000076293945,,,1
000592,平潭发展,3.71,3.9600000381469727,2.109999895095825,,,1
000593,大通燃气,4.86,5.699999809265137,4.139999866485596,,,0
000596,古井贡酒,248.0,271.0,183.17999267578125,,,0
000597,东北制药,4.88,5.170000076293945,4.349999904632568,,,2
000598,兴蓉环境,5.25,5.440000057220459,4.630000114440918,,,0
000599,青岛双星,4.28,4.480000019073486,3.6600000858306885,,,0
000600,建投能源,5.3,7.159999847412109,4.519999980926514,,,3
000601,韶能股份,5.51,6.78000020980835,5.239999771118164,,,1
000603,盛达资源,14.38,16.700000762939453,12.350000381469727,,,2
000605,渤海股份,5.44,7.380000114440918,4.659999847412109,,,1
000607,华媒控股,3.81,4.570000171661377,3.559999942779541,,,0
000608,阳光股份,3.55,4.46999979019165,2.809999942779541,,,2
000610,西安旅游,9.09,9.979999542236328,10.0,,,0
000612,焦作万方,7.98,9.4399995803833,10.069999694824219,,,0
000615,奥园美谷,25.87,9.800000190734863,10.079999923706055,,,0
000617,中油资本,6.09,8.270000457763672,5.920000076293945,,,0
000619,海螺型材,5.17,6.050000190734863,4.929999828338623,,,1
000620,新华联,2.81,3.0399999618530273,1.8799999952316284,,,0
000622,恒立实业,3.42,4.269999980926514,3.1700000762939453,,,0
000623,吉林敖东,15.61,16.25,14.920000076293945,,,0
000625,长安汽车,21.5,25.5,13.760000228881836,,,2
000626,远大控股,18.28,18.979999542236328,13.680000305175781,,,0
000627,天茂集团,3.99,4.320000171661377,3.569999933242798,,,0
000628,高新发展,8.56,9.649999618530273,8.180000305175781,,,0
000629,攀钢钒钛,2.32,2.740000009536743,1.8799999952316284,,,0
000630,铜陵有色,2.92,3.3399999141693115,2.200000047683716,,,0
000631,顺发恒业,2.98,3.559999942779541,2.819999933242798,,,0
000632,三木集团,3.6,4.199999809265137,3.0399999618530273,,,0
000633,合金投资,7.71,9.039999961853027,5.21999979019165,,,2
000635,英 力 特,9.35,9.989999771118164,6.849999904632568,,,0
000636,风华高科,25.78,33.849998474121094,24.450000762939453,,,0
000637,茂化实华,3.84,4.099999904632568,3.2300000190734863,,,0
000638,万方发展,5.63,5.960000038146973,4.0,,,1
000639,西王食品,6.0,6.400000095367432,4.849999904632568,,,0
000650,仁和药业,11.0,9.960000038146973,10.0,,,0
000651,格力电器,55.88,63.5,54.70000076293945,,,3
000652,泰达股份,4.17,4.570000171661377,3.9000000953674316,,,0
000655,金岭矿业,10.98,9.210000038146973,10.130000114440918,,,0
000656,金科股份,6.17,7.960000038146973,6.019999980926514,,,0
000657,中钨高新,8.14,9.640000343322754,6.190000057220459,,,0
000659,珠海中富,3.31,4.360000133514404,3.0999999046325684,,,0
000661,长春高新,433.54,523.0,378.010009765625,,,0
000665,湖北广电,4.15,4.590000152587891,3.5,,,0
000666,经纬纺机,8.39,8.520000457763672,6.75,,,0
000667,美好置业,1.83,2.440000057220459,1.5399999618530273,,,0
000668,荣丰控股,17.73,18.239999771118164,12.199999809265137,,,2
000671,阳 光 城,5.57,6.949999809265137,5.489999771118164,,,0
000672,上峰水泥,21.36,23.100000381469727,16.559999465942383,,,0
000676,智度股份,7.09,7.809999942779541,4.269999980926514,,,1
000677,恒天海龙,2.8,2.950000047683716,2.4100000858306885,,,1
000678,襄阳轴承,4.69,5.300000190734863,4.389999866485596,,,0
000679,大连友谊,4.71,4.960000038146973,2.9000000953674316,,,1
000680,山推股份,4.03,4.659999847412109,3.569999933242798,,,0
000681,视觉中国,13.43,15.65999984741211,12.770000457763672,,,0
000682,东方电子,4.59,5.099999904632568,4.119999885559082,,,1
000683,远兴能源,3.59,3.940000057220459,2.009999990463257,,,0
000685,中山公用,8.36,8.930000305175781,7.590000152587891,,,0
000686,东北证券,8.85,9.180000305175781,8.039999961853027,,,0
000688,国城矿业,9.23,9.989999771118164,10.039999961853027,,,1
000690,宝新能源,5.61,7.289999961853027,5.340000152587891,,,1
000691,亚太实业,5.21,6.309999942779541,4.309999942779541,,,0
000692,惠天热电,3.44,3.809999942779541,2.4700000286102295,,,1
000695,滨海能源,5.44,6.800000190734863,4.480000019073486,,,1
000697,炼石航空,7.86,9.069999694824219,6.650000095367432,,,0
000698,沈阳化工,6.82,8.760000228881836,5.710000038146973,,,0
000700,模塑科技,5.75,5.849999904632568,4.679999828338623,,,1
000701,厦门信达,5.11,5.829999923706055,4.170000076293945,,,1
000702,正虹科技,5.01,5.599999904632568,4.550000190734863,,,0
000703,恒逸石化,12.67,20.350000381469727,12.020000457763672,,,0
000705,浙江震元,7.73,8.5,6.440000057220459,,,0
000708,中信特钢,24.39,36.0099983215332,22.709999084472656,,,0
000709,河钢股份,2.54,2.990000009536743,2.0299999713897705,,,0
000710,贝瑞基因,33.08,46.58000183105469,26.280000686645508,,,0
000711,京蓝科技,2.31,3.490000009536743,1.6299999952316284,,,1
000712,锦龙股份,15.4,19.350000381469727,13.800000190734863,,,0
000713,丰乐种业,13.02,17.829999923706055,12.300000190734863,,,1
000715,中兴商业,5.05,5.28000020980835,3.7799999713897705,,,2
000716,黑芝麻,3.46,4.0,2.869999885559082,,,1
000717,韶钢松山,4.94,5.929999828338623,4.010000228881836,,,0
000718,苏宁环球,9.53,9.539999961853027,3.75,,,0
000719,中原传媒,6.9,7.590000152587891,6.699999809265137,,,0
000720,新能泰山,3.99,4.260000228881836,3.4000000953674316,,,0
000721,西安饮食,4.21,5.239999771118164,3.759999990463257,,,0
000722,湖南发展,8.4,9.6899995803833,5.570000171661377,,,1
000723,美锦能源,7.3,9.260000228881836,6.739999771118164,,,0
000725,京东方Ａ,6.5,7.650000095367432,5.670000076293945,,,0
000726,鲁  泰Ａ,6.28,7.210000038146973,5.980000019073486,,,0
000727,冠捷科技,2.79,3.190000057220459,2.259999990463257,,,0
000728,国元证券,8.11,8.329999923706055,7.539999961853027,,,0
000729,燕京啤酒,7.63,7.96999979019165,6.110000133514404,,,1
000731,四川美丰,5.3,6.119999885559082,4.119999885559082,,,0
000732,泰禾集团,2.53,3.5799999237060547,2.509999990463257,,,1
000733,振华科技,53.97,64.9000015258789,45.5099983215332,,,0
000735,罗 牛 山,8.11,9.510000228881836,8.0,,,2
000736,中交地产,7.15,7.230000019073486,5.929999828338623,,,0
000737,南风化工,6.88,7.590000152587891,3.9200000762939453,,,1
000738,航发控制,20.54,23.06999969482422,17.209999084472656,,,0
000739,普洛药业,29.61,31.459999084472656,22.149999618530273,,,0
000750,国海证券,4.4,4.920000076293945,4.070000171661377,,,0
000751,锌业股份,3.5,4.050000190734863,2.8499999046325684,,,0
000753,漳州发展,2.77,2.950000047683716,2.390000104904175,,,1
000755,山西路桥,3.44,3.509999990463257,2.869999885559082,,,1
000756,新华制药,9.02,9.800000190734863,7.829999923706055,,,0
000757,浩物股份,3.75,4.130000114440918,3.4700000286102295,,,1
000758,中色股份,5.0,6.070000171661377,4.28000020980835,,,0
000759,中百集团,5.28,5.900000095367432,5.190000057220459,,,0
000761,本钢板材,4.28,5.230000019073486,2.759999990463257,,,2
000762,西藏矿业,24.95,25.0,13.010000228881836,,,0
000766,通化金马,4.73,5.119999885559082,3.3299999237060547,,,1
000767,晋控电力,3.42,4.369999885559082,2.7300000190734863,,,2
000768,中航西飞,27.04,35.75,23.170000076293945,,,0
000776,广发证券,15.56,17.1200008392334,14.430000305175781,,,0
000777,中核科技,11.34,13.25,10.880000114440918,,,0
000778,新兴铸管,4.0,4.570000171661377,3.4600000381469727,,,0
000779,甘咨询,9.25,9.949999809265137,8.3100004196167,,,0
000782,美达股份,3.43,4.480000019073486,2.7699999809265137,,,0
000783,长江证券,7.78,7.820000171661377,6.960000038146973,,,0
000785,居然之家,7.34,7.880000114440918,6.449999809265137,,,0
000786,北新建材,43.9,57.0,40.400001525878906,,,0
000788,北大医药,6.9,7.880000114440918,5.590000152587891,,,0
000789,万年青,14.17,14.5,11.170000076293945,,,0
000790,华神科技,6.25,7.860000133514404,4.0,,,0
000791,甘肃电投,4.4,5.570000171661377,3.5899999141693115,,,2
000793,华闻集团,2.6,3.8399999141693115,1.850000023841858,,,0
000795,英洛华,5.13,6.400000095367432,4.71999979019165,,,0
000796,凯撒旅业,9.17,9.960000038146973,10.010000228881836,,,0
000797,中国武夷,3.34,3.5999999046325684,2.6600000858306885,,,0
000798,中水渔业,8.56,9.989999771118164,10.029999732971191,,,1
000799,酒鬼酒,238.5,247.88999938964844,121.0,,,0
000800,一汽解放,11.02,12.09000015258789,10.550000190734863,,,0
000801,四川九洲,6.11,6.760000228881836,5.050000190734863,,,0
000803,北清环能,11.82,16.200000762939453,11.319999694824219,,,1
000807,云铝股份,13.1,9.949999809265137,10.010000228881836,,,0
000809,铁岭新城,1.96,2.4100000858306885,1.6200000047683716,,,1
000810,创维数字,8.71,8.979999542236328,6.659999847412109,,,1
000811,冰轮环境,7.88,8.550000190734863,6.010000228881836,,,1
000812,陕西金叶,3.75,4.760000228881836,3.4800000190734863,,,1
000813,德展健康,5.13,5.75,3.569999933242798,,,3
000815,美利云,5.55,5.820000171661377,4.360000133514404,,,1
000816,智慧农业,3.04,4.050000190734863,2.880000114440918,,,2
000818,航锦科技,21.52,23.760000228881836,19.049999237060547,,,0
000819,岳阳兴长,6.13,6.650000095367432,5.53000020980835,,,0
000821,京山轻机,7.63,8.229999542236328,6.409999847412109,,,1
000822,山东海化,6.8,7.699999809265137,3.3299999237060547,,,0
000823,超声电子,10.51,9.970000267028809,10.0,,,0
000825,太钢不锈,6.69,8.539999961853027,3.4700000286102295,,,0
000826,启迪环境,5.53,6.929999828338623,5.090000152587891,,,0
000828,东莞控股,10.06,9.989999771118164,10.0,,,0
000829,天音控股,9.15,9.5,5.480000019073486,,,0
000830,鲁西化工,15.93,18.56999969482422,12.260000228881836,,,0
000831,五矿稀土,17.1,23.8799991607666,15.59000015258789,,,0
000833,粤桂股份,4.75,5.289999961853027,3.9700000286102295,,,0
000836,富通信息,2.32,2.75,2.0999999046325684,,,1
000837,秦川机床,7.86,8.90999984741211,5.449999809265137,,,1
000838,财信发展,3.42,3.630000114440918,2.299999952316284,,,1
000839,中信国安,2.2,2.369999885559082,1.9199999570846558,,,2
000848,承德露露,8.18,8.25,6.090000152587891,,,0
000850,华茂股份,3.81,4.269999980926514,3.3399999141693115,,,0
000851,高鸿股份,6.23,6.690000057220459,5.300000190734863,,,1
000852,石化机械,4.57,5.070000171661377,3.9000000953674316,,,0
000856,冀东装备,6.73,8.65999984741211,5.590000152587891,,,0
000858,五 粮 液,323.02,357.19000244140625,230.0,,,0
000859,国风塑业,5.3,5.650000095367432,4.710000038146973,,,0
000860,顺鑫农业,50.36,67.33000183105469,43.0099983215332,,,1
000861,海印股份,2.21,2.450000047683716,1.9199999570846558,,,0
000862,银星能源,5.98,7.730000019073486,3.75,,,1
000863,三湘印象,3.99,4.880000114440918,3.5,,,0
000868,安凯客车,4.07,5.349999904632568,3.3399999141693115,,,0
000869,张  裕Ａ,39.83,40.43000030517578,30.09000015258789,,,1
000875,吉电股份,5.23,5.769999980926514,3.6600000858306885,,,0
000876,新 希 望,15.32,28.200000762939453,15.0,,,0
000877,天山股份,16.11,19.719999313354492,13.0600004196167,,,1
000878,云南铜业,14.35,17.93000030517578,12.239999771118164,,,0
000880,潍柴重机,9.34,9.989999771118164,8.5600004196167,,,0
000881,中广核技,11.02,9.869999885559082,10.020000457763672,,,3
000882,华联股份,1.84,2.0399999618530273,1.5800000429153442,,,0
000883,湖北能源,5.21,6.989999771118164,3.4200000762939453,,,2
000885,城发环境,9.77,9.890000343322754,10.0,,,0
000886,海南高速,4.67,5.46999979019165,4.360000133514404,,,0
000887,中鼎股份,11.27,9.930000305175781,10.0,,,1
000888,峨眉山Ａ,6.15,7.519999980926514,5.650000095367432,,,0
000889,中嘉博创,4.82,7.039999961853027,4.829999923706055,,,7
000890,法尔胜,5.21,5.840000152587891,4.139999866485596,,,2
000892,欢瑞世纪,2.94,3.5,2.1500000953674316,,,1
000893,亚钾国际,17.0,9.960000038146973,10.0,,,0
000895,双汇发展,36.5,52.97999954223633,34.16999816894531,,,0
000897,津滨发展,2.18,2.440000057220459,2.0799999237060547,,,0
000898,鞍钢股份,4.36,5.5,2.7200000286102295,,,0
000899,赣能股份,5.46,7.199999809265137,4.489999771118164,,,2
000900,现代投资,4.32,4.619999885559082,4.099999904632568,,,0
000901,航天科技,8.57,8.989999771118164,7.420000076293945,,,0
000902,新洋丰,14.5,23.399999618530273,13.789999961853027,,,0
000903,云内动力,3.78,4.440000057220459,3.069999933242798,,,0
000905,厦门港务,6.82,7.349999904632568,6.150000095367432,,,0
000906,浙商中拓,9.47,9.989999771118164,5.900000095367432,,,0
000908,景峰医药,6.75,7.349999904632568,3.4000000953674316,,,0
000909,数源科技,7.26,8.029999732971191,6.71999979019165,,,0
000910,大亚圣象,13.1,16.510000228881836,12.630000114440918,,,0
000911,南宁糖业,10.27,9.760000228881836,10.010000228881836,,,2
000912,泸天化,4.03,4.880000114440918,3.819999933242798,,,0
000913,钱江摩托,17.94,30.100000381469727,17.139999389648438,,,0
000915,华特达因,29.09,31.34000015258789,20.0,,,0
000917,电广传媒,5.36,5.980000019073486,3.819999933242798,,,0
000918,嘉凯城,5.84,9.140000343322754,4.699999809265137,,,0
000919,金陵药业,8.61,9.880000114440918,5.460000038146973,,,0
000920,南方汇通,6.8,8.300000190734863,5.5,,,2
000921,海信家电,14.96,18.700000762939453,14.180000305175781,,,0
000922,佳电股份,7.38,9.850000381469727,7.260000228881836,,,0
000923,河钢资源,23.19,32.54999923706055,21.200000762939453,,,2
000925,众合科技,6.75,7.239999771118164,5.639999866485596,,,0
000926,福星股份,4.51,4.840000152587891,4.260000228881836,,,0
000927,中国铁物,3.75,4.650000095367432,3.4600000381469727,,,0
000928,中钢国际,11.22,9.949999809265137,10.619999885559082,,,2
000929,兰州黄河,11.0,9.680000305175781,10.199999809265137,,,0
000930,中粮科技,9.85,9.90999984741211,8.520000457763672,,,0
000931,中 关 村,7.13,8.300000190734863,6.5,,,1
000932,华菱钢铁,6.82,9.140000343322754,4.690000057220459,,,0
000933,神火股份,10.98,9.880000114440918,10.039999961853027,,,0
000935,四川双马,13.26,15.529999732971191,12.5,,,0
000936,华西股份,6.25,7.199999809265137,5.590000152587891,,,0
000937,冀中能源,3.95,4.289999961853027,3.069999933242798,,,0
000938,紫光股份,18.68,22.450000762939453,17.3799991607666,,,0
000948,南天信息,12.31,9.949999809265137,10.029999732971191,,,1
000949,新乡化纤,4.94,5.75,3.130000114440918,,,0
000950,重药控股,5.4,6.110000133514404,4.909999847412109,,,0
000951,中国重汽,31.88,47.599998474121094,30.670000076293945,,,0
000952,广济药业,7.53,7.699999809265137,6.739999771118164,,,0
000953,河化股份,,,,,,
000955,欣龙控股,5.69,6.880000114440918,5.5,,,0
000957,中通客车,6.21,7.059999942779541,6.0,,,0
000958,东方能源,4.36,5.199999809265137,3.859999895095825,,,1
000959,首钢股份,5.51,6.650000095367432,3.5399999618530273,,,0
000960,锡业股份,14.8,18.8799991607666,11.390000343322754,,,0
000961,中南建设,6.78,9.0,6.539999961853027,,,0
000962,东方钽业,8.75,9.6899995803833,6.639999866485596,,,1
000963,华东医药,51.9,53.939998626708984,24.549999237060547,,,0
000965,天保基建,2.67,3.049999952316284,2.5199999809265137,,,0
000966,长源电力,11.06,9.989999771118164,10.020000457763672,,,2
000967,盈峰环境,8.1,9.579999923706055,7.699999809265137,,,1
000968,蓝焰控股,6.28,6.760000228881836,5.599999904632568,,,0
000969,安泰科技,7.46,8.149999618530273,5.630000114440918,,,1
000970,中科三环,9.25,9.800000190734863,10.0,,,0
000973,佛塑科技,4.21,4.289999961853027,3.700000047683716,,,0
000975,银泰黄金,10.56,9.960000038146973,10.140000343322754,,,1
000976,华铁股份,5.4,6.880000114440918,5.070000171661377,,,1
000977,浪潮信息,29.39,34.63999938964844,25.559999465942383,,,0
000978,桂林旅游,6.82,8.319999694824219,4.199999809265137,,,0
000983,山西焦煤,6.63,7.980000019073486,4.519999980926514,,,0
000985,大庆华科,11.85,14.479999542236328,11.489999771118164,,,1
000987,越秀金控,13.22,15.319999694824219,11.899999618530273,,,0
000988,华工科技,20.46,22.56999969482422,19.6200008392334,,,0
000989,九 芝 堂,9.06,9.489999771118164,7.440000057220459,,,0
000990,诚志股份,13.1,15.539999961853027,10.640000343322754,,,0
000993,闽东电力,8.56,9.779999732971191,5.210000038146973,,,2
000995,皇台酒业,21.14,22.450000762939453,16.489999771118164,,,0
000996,中国中期,9.92,9.979999542236328,10.010000228881836,,,0
000997,新 大 陆,15.23,16.799999237060547,13.4399995803833,,,0
000998,隆平高科,17.12,20.600000381469727,16.559999465942383,,,1
000999,华润三九,25.81,27.3799991607666,23.729999542236328,,,0
001201,东瑞股份,58.5,91.2699966430664,57.0,,,2
001202,炬申股份,22.12,31.809999465942383,18.110000610351562,,,0
001203,大中矿业,25.39,29.440000534057617,10.779999732971191,,,1
001205,盛航股份,29.17,38.31999969482422,19.81999969482422,,,3
001206,依依股份,103.41,94.0199966430664,53.52000045776367,,,0
001696,宗申动力,6.8,7.369999885559082,6.179999828338623,,,0
001872,招商港口,15.31,15.880000114440918,13.600000381469727,,,0
001896,豫能控股,8.19,9.529999732971191,10.119999885559082,,,0
001914,招商积余,20.77,22.3799991607666,15.5,,,0
001965,招商公路,8.06,8.399999618530273,6.420000076293945,,,1
001979,招商蛇口,11.68,13.869999885559082,11.300000190734863,,,0
002001,新 和 成,33.54,38.625,29.83329963684082,,,0
002002,鸿达兴业,3.93,4.289999961853027,2.7300000190734863,,,0
002003,伟星股份,7.44,7.690000057220459,6.019999980926514,,,2
002004,华邦健康,7.11,7.360000133514404,4.739999771118164,,,0
